price_in_rp,building_size_m2,land_size_m2,floors,bedrooms,bathrooms,building_age
588000000.0,36.0,72.0,1.0,2.0,1.0,0.0
4200000000.0,300.0,210.0,2.0,6.0,3.0,
3600000000.0,138.0,253.0,2.0,2.0,2.0,
1440000000.0,102.0,120.0,1.0,2.0,2.0,
1060000000.0,151.0,106.0,2.0,4.0,3.0,
1020000000.0,65.0,90.0,1.0,2.0,1.0,
660000000.0,72.0,60.0,1.0,3.0,2.0,
936000000.0,83.0,72.0,1.0,4.0,2.0,0.0
751000000.0,68.0,83.0,2.0,2.0,2.0,1.0
3000000000.0,225.0,273.0,2.0,2.0,2.0,17.0
1500000000.0,180.0,120.0,2.0,4.0,2.0,7.0
18000000000.0,367.0,409.0,2.0,4.0,4.0,5.0
800000000.0,57.0,81.0,1.0,2.0,1.0,
920000000.0,54.0,60.0,2.0,3.0,1.0,
548000000.0,36.0,50.0,1.0,2.0,1.0,0.0
920000000.0,54.0,60.0,2.0,3.0,1.0,
1250000000.0,75.0,60.0,2.0,2.0,2.0,
920000000.0,54.0,60.0,2.0,3.0,1.0,
1200000000.0,120.0,84.0,2.0,3.0,2.0,3.0
1220000000.0,108.0,72.0,2.0,4.0,2.0,7.0
975000000.0,50.0,72.0,1.0,2.0,1.0,12.0
3590000000.0,18.0,144.0,2.0,3.0,3.0,6.0
4000000000.0,180.0,120.0,2.0,3.0,2.0,
1370000000.0,80.0,48.0,2.0,2.0,2.0,8.0
1300000000.0,86.0,63.0,2.0,3.0,2.0,9.0
1700000000.0,100.0,63.0,2.0,2.0,2.0,2.0
1490000000.0,158.0,132.0,1.0,3.0,2.0,11.0
755000000.0,60.0,78.0,2.0,3.0,2.0,0.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
1400000000.0,86.0,66.0,2.0,2.0,2.0,
3500000000.0,300.0,200.0,2.0,5.0,3.0,
2300000000.0,120.0,120.0,2.0,4.0,4.0,
1900000000.0,160.0,160.0,1.0,4.0,3.0,
2600000000.0,200.0,200.0,2.0,3.0,2.0,
3000000000.0,194.0,112.0,3.0,4.0,3.0,
4200000000.0,300.0,210.0,2.0,6.0,3.0,
1170000000.0,92.0,75.0,2.0,3.0,3.0,0.0
1760000000.0,126.0,105.0,2.0,3.0,3.0,0.0
975000000.0,72.0,72.0,2.0,4.0,2.0,0.0
1890000000.0,120.0,190.0,1.0,2.0,2.0,15.0
845000000.0,54.0,72.0,2.0,3.0,2.0,1.0
1600000000.0,180.0,140.0,2.0,6.0,3.0,2.0
1800000000.0,600.0,380.0,2.0,10.0,10.0,
1120000000.0,74.0,60.0,2.0,3.0,2.0,
2100000000.0,250.0,257.0,2.0,3.0,3.0,1.0
1100000000.0,120.0,45.0,2.0,2.0,2.0,
4500000000.0,200.0,225.0,1.0,,,6.0
900000000.0,86.0,70.0,2.0,2.0,3.0,0.0
2520000000.0,125.0,132.0,2.0,4.0,3.0,
2300000000.0,125.0,132.0,2.0,3.0,,
1300000000.0,100.0,126.0,2.0,3.0,2.0,7.0
485000000.0,40.0,70.0,1.0,2.0,1.0,0.0
4000000000.0,240.0,300.0,2.0,3.0,4.0,0.0
660000000.0,60.0,64.0,2.0,3.0,2.0,0.0
1400000000.0,84.0,80.0,2.0,3.0,3.0,0.0
1400000000.0,87.0,60.0,2.0,3.0,3.0,0.0
655000000.0,60.0,64.0,2.0,3.0,2.0,0.0
1600000000.0,70.0,120.0,1.0,3.0,2.0,11.0
3100000000.0,300.0,210.0,2.0,4.0,3.0,
1220000000.0,60.0,60.0,2.0,3.0,2.0,0.0
1670000000.0,90.0,112.0,1.0,3.0,1.0,0.0
1350000000.0,50.0,90.0,1.0,2.0,2.0,
1200000000.0,56.0,76.0,2.0,2.0,2.0,
4900000000.0,500.0,154.0,3.0,5.0,5.0,
1250000000.0,100.0,120.0,1.0,3.0,1.0,4.0
1490000000.0,140.0,160.0,2.0,4.0,2.0,6.0
4890000000.0,257.0,180.0,2.0,3.0,3.0,0.0
4890000000.0,217.0,180.0,2.0,3.0,3.0,
4500000000.0,164.0,180.0,2.0,4.0,3.0,4.0
3500000000.0,181.0,170.0,2.0,4.0,3.0,12.0
1750000000.0,70.0,77.0,2.0,3.0,2.0,
2200000000.0,120.0,60.0,3.0,3.0,4.0,4.0
2760000000.0,165.0,72.0,3.0,4.0,3.0,
1750000000.0,70.0,77.0,2.0,3.0,2.0,
3400000000.0,163.0,135.0,2.0,4.0,3.0,
12500000000.0,317.0,632.0,2.0,5.0,4.0,10.0
12500000000.0,600.0,300.0,4.0,3.0,3.0,
3800000000.0,165.0,292.0,2.0,4.0,3.0,
3990000000.0,200.0,360.0,2.0,5.0,3.0,
8750000000.0,470.0,785.0,2.0,7.0,5.0,
3850000000.0,144.0,120.0,2.0,2.0,2.0,
3200000000.0,144.0,120.0,2.0,3.0,3.0,4.0
2550000000.0,92.0,119.0,2.0,3.0,2.0,7.0
3000000000.0,192.0,120.0,2.0,3.0,2.0,
3400000000.0,171.0,135.0,1.0,3.0,3.0,
1200000000.0,80.0,80.0,2.0,3.0,2.0,
1590000000.0,80.0,63.0,3.0,3.0,2.0,1.0
3500000000.0,220.0,163.0,3.0,4.0,4.0,2.0
2000000000.0,150.0,161.0,2.0,4.0,3.0,
1100000000.0,160.0,110.0,2.0,4.0,3.0,
2950000000.0,240.0,128.0,3.0,3.0,3.0,
2950000000.0,240.0,128.0,3.0,3.0,3.0,5.0
5950000000.0,290.0,264.0,2.0,4.0,3.0,10.0
3500000000.0,170.0,163.0,2.0,10.0,10.0,4.0
3500000000.0,240.0,180.0,2.0,4.0,3.0,
4300000000.0,144.0,144.0,2.0,3.0,3.0,
2750000000.0,190.0,128.0,2.0,4.0,3.0,
5950000000.0,290.0,264.0,2.0,4.0,3.0,
5700000000.0,400.0,365.0,2.0,5.0,4.0,
5700000000.0,400.0,365.0,2.0,5.0,4.0,
5700000000.0,400.0,365.0,2.0,5.0,4.0,
1600000000.0,108.0,108.0,2.0,2.0,2.0,
4200000000.0,300.0,210.0,2.0,6.0,3.0,
1500000000.0,90.0,127.0,2.0,3.0,3.0,12.0
1400000000.0,90.0,50.0,2.0,2.0,2.0,4.0
1700000000.0,200.0,135.0,2.0,3.0,4.0,10.0
4700000000.0,200.0,400.0,2.0,4.0,3.0,21.0
6000000000.0,450.0,357.0,2.0,4.0,4.0,
655000000.0,60.0,64.0,2.0,3.0,2.0,0.0
1700000000.0,100.0,120.0,2.0,3.0,3.0,
2000000000.0,130.0,98.0,2.0,3.0,2.0,0.0
2700000000.0,180.0,136.0,2.0,4.0,3.0,0.0
2050000000.0,125.0,98.0,2.0,3.0,3.0,
2050000000.0,125.0,98.0,2.0,3.0,3.0,1.0
1130000000.0,70.0,120.0,1.0,2.0,1.0,12.0
1950000000.0,125.0,224.0,1.0,3.0,2.0,
1990000000.0,130.0,98.0,2.0,3.0,2.0,1.0
1990000000.0,130.0,98.0,2.0,3.0,2.0,1.0
1000000000.0,130.0,155.0,1.0,3.0,3.0,2.0
1600000000.0,65.0,72.0,2.0,2.0,2.0,
2200000000.0,120.0,180.0,2.0,3.0,2.0,
920000000.0,54.0,60.0,2.0,3.0,1.0,
950000000.0,110.0,55.0,2.0,3.0,2.0,
950000000.0,110.0,55.0,2.0,3.0,2.0,17.0
1850000000.0,200.0,110.0,1.0,4.0,2.0,
1590000000.0,100.0,63.0,3.0,3.0,2.0,1.0
1800000000.0,180.0,130.0,2.0,3.0,2.0,27.0
3500000000.0,220.0,163.0,2.0,4.0,4.0,1.0
920000000.0,54.0,60.0,2.0,3.0,1.0,
900000000.0,45.0,81.0,1.0,2.0,1.0,
2600000000.0,177.0,117.0,2.0,4.0,3.0,
3700000000.0,135.0,120.0,2.0,3.0,3.0,
1700000000.0,300.0,146.0,2.0,4.0,2.0,22.0
3280000000.0,87.0,87.0,2.0,3.0,3.0,
1610000000.0,101.0,101.0,2.0,7.0,3.0,
895000000.0,90.0,135.0,1.0,2.0,1.0,12.0
4300000000.0,200.0,144.0,2.0,3.0,3.0,4.0
4300000000.0,280.0,205.0,2.0,4.0,3.0,8.0
2400000000.0,140.0,128.0,2.0,3.0,3.0,
3400000000.0,300.0,203.0,2.0,5.0,4.0,
2950000000.0,250.0,160.0,2.0,3.0,3.0,12.0
3900000000.0,280.0,300.0,1.0,4.0,1.0,23.0
2500000000.0,109.0,90.0,2.0,3.0,2.0,1.0
3200000000.0,145.0,105.0,2.0,3.0,3.0,0.0
2900000000.0,145.0,109.0,2.0,3.0,2.0,0.0
2800000000.0,137.0,105.0,2.0,4.0,3.0,0.0
2250000000.0,200.0,118.0,2.0,4.0,4.0,6.0
1400000000.0,72.0,60.0,2.0,3.0,2.0,0.0
2500000000.0,264.0,121.0,2.0,3.0,2.0,
3200000000.0,114.0,98.0,2.0,3.0,3.0,7.0
4500000000.0,250.0,316.0,2.0,2.0,2.0,
600000000.0,63.0,72.0,2.0,2.0,2.0,1.0
2000000000.0,175.0,200.0,2.0,3.0,3.0,5.0
818000000.0,72.0,70.0,2.0,3.0,2.0,
1940000000.0,147.0,120.0,1.0,3.0,3.0,0.0
1680000000.0,126.0,105.0,2.0,3.0,3.0,0.0
1950000000.0,206.0,103.0,2.0,7.0,2.0,9.0
1780000000.0,97.0,98.0,2.0,3.0,3.0,0.0
1270000000.0,51.0,105.0,1.0,3.0,2.0,0.0
1100000000.0,51.0,84.0,1.0,3.0,1.0,1.0
11900000000.0,450.0,553.0,2.0,4.0,4.0,8.0
2700000000.0,120.0,126.0,2.0,3.0,2.0,14.0
15000000000.0,425.0,585.0,3.0,4.0,5.0,7.0
12500000000.0,650.0,300.0,3.0,5.0,4.0,6.0
6900000000.0,350.0,225.0,2.0,4.0,4.0,4.0
636000000.0,60.0,66.0,2.0,3.0,2.0,0.0
1300000000.0,83.0,80.0,2.0,3.0,3.0,0.0
1000000000.0,80.0,61.0,2.0,3.0,3.0,0.0
1250000000.0,95.0,80.0,2.0,3.0,2.0,6.0
337000000.0,33.0,60.0,1.0,2.0,1.0,0.0
550000000.0,57.0,60.0,2.0,3.0,2.0,0.0
550000000.0,45.0,140.0,1.0,2.0,1.0,2.0
3500000000.0,212.0,144.0,2.0,3.0,2.0,3.0
3500000000.0,160.0,128.0,2.0,4.0,3.0,4.0
3550000000.0,160.0,128.0,2.0,4.0,3.0,
3900000000.0,350.0,200.0,1.0,4.0,3.0,2.0
1750000000.0,63.0,144.0,1.0,2.0,1.0,
3500000000.0,400.0,160.0,2.0,4.0,3.0,
1400000000.0,90.0,120.0,2.0,2.0,1.0,
1600000000.0,71.0,70.0,2.0,3.0,2.0,
1500000000.0,90.0,96.0,2.0,3.0,3.0,9.0
2350000000.0,125.0,237.0,2.0,3.0,2.0,
5200000000.0,264.0,400.0,2.0,4.0,3.0,17.0
4500000000.0,300.0,475.0,2.0,6.0,5.0,14.0
2900000000.0,205.0,200.0,2.0,4.0,3.0,20.0
6000000000.0,400.0,240.0,3.0,8.0,3.0,6.0
2100000000.0,130.0,108.0,2.0,3.0,3.0,0.0
580000000.0,120.0,72.0,1.0,2.0,2.0,
2300000000.0,300.0,155.0,3.0,4.0,4.0,
550000000.0,57.0,60.0,2.0,3.0,2.0,0.0
12500000000.0,800.0,700.0,2.0,6.0,4.0,13.0
5000000000.0,347.0,286.0,2.0,5.0,3.0,10.0
5200000000.0,350.0,240.0,2.0,4.0,4.0,
3750000000.0,300.0,299.0,2.0,4.0,2.0,12.0
3500000000.0,200.0,300.0,2.0,3.0,2.0,12.0
7800000000.0,595.0,383.0,2.0,4.0,4.0,11.0
6100000000.0,240.0,240.0,3.0,4.0,4.0,7.0
634000000.0,60.0,64.0,2.0,3.0,2.0,0.0
660000000.0,60.0,64.0,2.0,3.0,2.0,0.0
655000000.0,60.0,68.0,2.0,3.0,2.0,0.0
2270000000.0,180.0,108.0,2.0,1.0,3.0,4.0
2350000000.0,205.0,144.0,2.0,4.0,4.0,
875000000.0,86.0,75.0,2.0,2.0,2.0,7.0
3600000000.0,200.0,278.0,1.0,,,22.0
3600000000.0,200.0,278.0,1.0,,,22.0
5560000000.0,145.0,297.0,2.0,3.0,2.0,0.0
9500000000.0,500.0,1000.0,1.0,6.0,7.0,
3100000000.0,220.0,175.0,2.0,4.0,3.0,7.0
2300000000.0,250.0,625.0,1.0,4.0,1.0,34.0
125000000.0,36.0,60.0,1.0,2.0,1.0,
1300000000.0,140.0,56.0,3.0,3.0,3.0,0.0
15000000000.0,450.0,450.0,3.0,6.0,5.0,5.0
2400000000.0,164.0,300.0,2.0,4.0,3.0,23.0
1600000000.0,120.0,60.0,3.0,3.0,3.0,
3650000000.0,157.0,198.0,2.0,3.0,3.0,4.0
3000000000.0,134.0,108.0,2.0,4.0,3.0,1.0
3000000000.0,134.0,108.0,2.0,4.0,3.0,1.0
2550000000.0,141.0,162.0,2.0,3.0,2.0,
27000000000.0,1046.0,801.0,3.0,5.0,4.0,4.0
4000000000.0,200.0,150.0,2.0,4.0,3.0,10.0
6250000000.0,300.0,240.0,2.0,4.0,4.0,1.0
1100000000.0,140.0,77.0,2.0,2.0,2.0,
1300000000.0,130.0,115.0,2.0,5.0,3.0,6.0
4000000000.0,250.0,220.0,2.0,4.0,3.0,
3300000000.0,120.0,225.0,2.0,3.0,3.0,
3300000000.0,153.0,252.0,2.0,3.0,3.0,
1550000000.0,68.0,60.0,2.0,2.0,2.0,
85000000.0,40.0,60.0,1.0,2.0,1.0,2.0
1790000000.0,62.0,50.0,2.0,2.0,3.0,0.0
8000000000.0,310.0,776.0,2.0,4.0,4.0,
755000000.0,60.0,78.0,2.0,3.0,2.0,0.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
685000000.0,60.0,64.0,2.0,3.0,2.0,0.0
1200000000.0,78.0,60.0,2.0,3.0,2.0,1.0
685000000.0,60.0,64.0,2.0,3.0,2.0,0.0
588000000.0,36.0,72.0,1.0,2.0,1.0,0.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
755000000.0,60.0,78.0,2.0,3.0,2.0,0.0
800000000.0,65.0,60.0,2.0,3.0,2.0,0.0
655000000.0,60.0,64.0,2.0,3.0,2.0,0.0
